x-axis,1,2,3,4
-49.28000E-06,-238.69337143E-03,+4.84924630821E+00,+5.20100502670E+00,+125.62802434E-03
-49.26000E-06,-238.69337142E-03,+5.05025133489E+00,+5.40201005338E+00,-75.37700236E-03
-49.24000E-06,-439.69839810E-03,+4.84924630822E+00,+5.20100502670E+00,-75.37700235E-03
-49.22000E-06,-439.69839811E-03,+4.84924630822E+00,+5.20100502669E+00,-75.37700236E-03
-49.20000E-06,-238.69337142E-03,+4.84924630821E+00,+5.20100502670E+00,-75.37700235E-03
-49.18000E-06,-238.69337143E-03,+4.84924630821E+00,+5.20100502670E+00,-75.37700236E-03
-49.16000E-06,-439.69839810E-03,+4.84924630821E+00,+5.20100502668E+00,-75.37700237E-03
-49.14000E-06,-238.69337142E-03,+4.84924630822E+00,+5.20100502670E+00,-276.38202904E-03
-49.12000E-06,-439.69839809E-03,+5.05025133491E+00,+5.20100502670E+00,+125.62802433E-03
-49.10000E-06,-238.69337142E-03,+4.84924630821E+00,+5.20100502670E+00,+125.62802433E-03
-49.08000E-06,-238.69337142E-03,+5.05025133491E+00,+5.20100502668E+00,-75.37700236E-03
-49.06000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000001E+00,+125.62802433E-03
-49.04000E-06,-238.69337142E-03,+4.84924630822E+00,+5.20100502670E+00,-75.37700234E-03
-49.02000E-06,-238.69337142E-03,+4.64824128151E+00,+5.00000000000E+00,-75.37700236E-03
-49.00000E-06,-238.69337142E-03,+4.64824128154E+00,+5.00000000000E+00,-75.37700236E-03
-48.98000E-06,-238.69337143E-03,+4.84924630821E+00,+5.20100502670E+00,-75.37700236E-03
-48.96000E-06,-238.69337142E-03,+4.84924630822E+00,+5.00000000000E+00,-276.38202906E-03
-48.94000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000002E+00,-75.37700236E-03
-48.92000E-06,-439.69839811E-03,+4.84924630821E+00,+5.20100502670E+00,+125.62802432E-03
-48.90000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000002E+00,-75.37700236E-03
-48.88000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-48.86000E-06,-238.69337143E-03,+4.84924630821E+00,+4.79899497332E+00,+125.62802432E-03
-48.84000E-06,-37.68834472E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-48.82000E-06,-439.69839809E-03,+4.84924630821E+00,+5.00000000002E+00,+125.62802432E-03
-48.80000E-06,-238.69337143E-03,+4.84924630821E+00,+5.20100502670E+00,-75.37700236E-03
-48.78000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802432E-03
-48.76000E-06,-238.69337142E-03,+5.05025133491E+00,+5.20100502670E+00,-276.38202904E-03
-48.74000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-48.72000E-06,-238.69337142E-03,+4.84924630819E+00,+5.00000000000E+00,-75.37700236E-03
-48.70000E-06,-439.69839811E-03,+4.64824128151E+00,+5.00000000000E+00,+125.62802432E-03
-48.68000E-06,-439.69839809E-03,+4.84924630821E+00,+5.20100502668E+00,-75.37700234E-03
-48.66000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000002E+00,-75.37700236E-03
-48.64000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000002E+00,-75.37700236E-03
-48.62000E-06,-439.69839811E-03,+4.64824128151E+00,+4.79899497332E+00,-276.38202906E-03
-48.60000E-06,-238.69337144E-03,+4.64824128155E+00,+5.00000000002E+00,-75.37700236E-03
-48.58000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000002E+00,-75.37700236E-03
-48.56000E-06,-238.69337144E-03,+4.84924630821E+00,+4.99999999998E+00,-75.37700236E-03
-48.54000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000002E+00,-75.37700236E-03
-48.52000E-06,-238.69337142E-03,+4.84924630818E+00,+5.00000000000E+00,-75.37700236E-03
-48.50000E-06,-238.69337142E-03,+4.84924630823E+00,+5.00000000002E+00,-75.37700236E-03
-48.48000E-06,-238.69337144E-03,+4.84924630821E+00,+5.20100502667E+00,-75.37700236E-03
-48.46000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700238E-03
-48.44000E-06,-238.69337142E-03,+4.84924630823E+00,+5.20100502667E+00,+125.62802431E-03
-48.42000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-48.40000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700238E-03
-48.38000E-06,-238.69337144E-03,+4.64824128151E+00,+4.99999999997E+00,-75.37700236E-03
-48.36000E-06,-439.69839809E-03,+4.64824128154E+00,+4.79899497333E+00,-75.37700233E-03
-48.34000E-06,-439.69839809E-03,+4.84924630818E+00,+4.79899497333E+00,-75.37700236E-03
-48.32000E-06,-238.69337144E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700239E-03
-48.30000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497333E+00,-75.37700236E-03
-48.28000E-06,-238.69337142E-03,+4.84924630821E+00,+5.20100502667E+00,-75.37700233E-03
-48.26000E-06,-439.69839809E-03,+4.84924630821E+00,+5.00000000003E+00,-75.37700233E-03
-48.24000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-48.22000E-06,-439.69839811E-03,+4.64824128154E+00,+4.79899497333E+00,-75.37700236E-03
-48.20000E-06,-439.69839808E-03,+4.84924630824E+00,+5.20100502667E+00,+125.62802431E-03
-48.18000E-06,-439.69839808E-03,+5.05025133488E+00,+5.00000000000E+00,-75.37700236E-03
-48.16000E-06,-238.69337142E-03,+4.64824128151E+00,+5.20100502664E+00,-75.37700233E-03
-48.14000E-06,-439.69839808E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700233E-03
-48.12000E-06,-439.69839808E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802431E-03
-48.10000E-06,-439.69839808E-03,+4.84924630821E+00,+4.79899497333E+00,-75.37700236E-03
-48.08000E-06,-238.69337145E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700233E-03
-48.06000E-06,-439.69839811E-03,+4.84924630821E+00,+4.79899497333E+00,-75.37700236E-03
-48.04000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-48.02000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497333E+00,-75.37700236E-03
-48.00000E-06,-439.69839808E-03,+4.84924630821E+00,+4.99999999997E+00,+125.62802431E-03
-47.98000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.96000E-06,-238.69337142E-03,+4.84924630824E+00,+5.00000000000E+00,-75.37700236E-03
-47.94000E-06,-238.69337142E-03,+4.64824128154E+00,+4.79899497333E+00,-75.37700236E-03
-47.92000E-06,-439.69839808E-03,+4.84924630821E+00,+4.99999999997E+00,-75.37700236E-03
-47.90000E-06,-439.69839808E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.88000E-06,-238.69337145E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.86000E-06,-238.69337142E-03,+4.84924630817E+00,+5.00000000000E+00,-75.37700236E-03
-47.84000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.82000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802434E-03
-47.80000E-06,-439.69839808E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802430E-03
-47.78000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.76000E-06,-238.69337142E-03,+4.64824128151E+00,+4.79899497334E+00,+125.62802430E-03
-47.74000E-06,-439.69839811E-03,+4.64824128155E+00,+5.00000000000E+00,-75.37700236E-03
-47.72000E-06,-238.69337142E-03,+5.05025133483E+00,+4.79899497334E+00,-75.37700232E-03
-47.70000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.68000E-06,-238.69337142E-03,+4.84924630824E+00,+4.99999999996E+00,-75.37700236E-03
-47.66000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497334E+00,-75.37700240E-03
-47.64000E-06,-238.69337142E-03,+4.64824128155E+00,+4.79899497334E+00,+125.62802434E-03
-47.62000E-06,-439.69839808E-03,+4.84924630817E+00,+5.00000000000E+00,+125.62802430E-03
-47.60000E-06,-238.69337142E-03,+4.64824128155E+00,+5.00000000000E+00,+125.62802430E-03
-47.58000E-06,-439.69839807E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.56000E-06,-37.68834479E-03,+4.84924630817E+00,+4.99999999996E+00,+125.62802430E-03
-47.54000E-06,-238.69337142E-03,+4.84924630821E+00,+4.59798994664E+00,-75.37700236E-03
-47.52000E-06,-439.69839807E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.50000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700240E-03
-47.48000E-06,-238.69337137E-03,+4.84924630817E+00,+5.00000000000E+00,-75.37700240E-03
-47.46000E-06,-238.69337142E-03,+4.64824128151E+00,+4.79899497330E+00,-75.37700240E-03
-47.44000E-06,-238.69337146E-03,+5.05025133486E+00,+5.20100502662E+00,+125.62802430E-03
-47.42000E-06,-439.69839811E-03,+5.05025133491E+00,+5.00000000000E+00,+125.62802430E-03
-47.40000E-06,-439.69839807E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.38000E-06,-439.69839807E-03,+4.84924630817E+00,+5.00000000000E+00,-75.37700236E-03
-47.36000E-06,-238.69337146E-03,+4.84924630821E+00,+4.79899497334E+00,-75.37700240E-03
-47.34000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700232E-03
-47.32000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497335E+00,+125.62802425E-03
-47.30000E-06,-439.69839807E-03,+4.64824128155E+00,+5.00000000000E+00,-276.38202901E-03
-47.28000E-06,-238.69337146E-03,+5.05025133486E+00,+5.00000000000E+00,+125.62802430E-03
-47.26000E-06,-37.68834476E-03,+4.84924630816E+00,+5.00000000000E+00,-75.37700236E-03
-47.24000E-06,-238.69337137E-03,+4.64824128155E+00,+5.00000000000E+00,-75.37700236E-03
-47.22000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497330E+00,-75.37700236E-03
-47.20000E-06,-439.69839807E-03,+4.64824128155E+00,+5.00000000000E+00,-75.37700236E-03
-47.18000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802434E-03
-47.16000E-06,-238.69337142E-03,+4.84924630816E+00,+4.99999999995E+00,+125.62802434E-03
-47.14000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497330E+00,-75.37700236E-03
-47.12000E-06,-439.69839807E-03,+4.84924630821E+00,+4.99999999995E+00,-75.37700236E-03
-47.10000E-06,-238.69337142E-03,+4.84924630816E+00,+4.79899497335E+00,-75.37700236E-03
-47.08000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700231E-03
-47.06000E-06,-439.69839807E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802429E-03
-47.04000E-06,-238.69337142E-03,+4.84924630826E+00,+5.00000000000E+00,-75.37700236E-03
-47.02000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-47.00000E-06,-238.69337137E-03,+5.05025133486E+00,+4.79899497330E+00,-75.37700236E-03
-46.98000E-06,-238.69337146E-03,+4.84924630821E+00,+4.79899497335E+00,-75.37700236E-03
-46.96000E-06,-238.69337142E-03,+4.64824128156E+00,+4.79899497335E+00,+125.62802429E-03
-46.94000E-06,-37.68834482E-03,+4.84924630816E+00,+4.79899497335E+00,-75.37700236E-03
-46.92000E-06,-238.69337142E-03,+4.64824128156E+00,+5.00000000005E+00,-75.37700241E-03
-46.90000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802429E-03
-46.88000E-06,-238.69337142E-03,+4.84924630821E+00,+4.99999999995E+00,-75.37700241E-03
-46.86000E-06,-238.69337147E-03,+5.05025133486E+00,+5.00000000000E+00,-75.37700241E-03
-46.84000E-06,-439.69839806E-03,+4.64824128151E+00,+5.00000000000E+00,-75.37700231E-03
-46.82000E-06,-439.69839806E-03,+4.64824128156E+00,+4.79899497335E+00,-75.37700236E-03
-46.80000E-06,-238.69337142E-03,+4.84924630826E+00,+5.00000000000E+00,-75.37700236E-03
-46.78000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-46.76000E-06,-238.69337142E-03,+4.64824128156E+00,+4.79899497335E+00,+125.62802434E-03
-46.74000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-276.38202900E-03
-46.72000E-06,-439.69839806E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-46.70000E-06,-238.69337142E-03,+4.84924630821E+00,+4.99999999995E+00,+125.62802429E-03
-46.68000E-06,-238.69337142E-03,+5.05025133485E+00,+4.79899497336E+00,-75.37700231E-03
-46.66000E-06,-238.69337147E-03,+4.84924630821E+00,+4.79899497336E+00,-75.37700236E-03
-46.64000E-06,-238.69337142E-03,+4.84924630826E+00,+4.79899497336E+00,-75.37700236E-03
-46.62000E-06,-238.69337147E-03,+4.84924630821E+00,+5.00000000000E+00,-276.38202900E-03
-46.60000E-06,-439.69839801E-03,+4.84924630821E+00,+4.99999999995E+00,-75.37700236E-03
-46.58000E-06,-238.69337147E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-46.56000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700241E-03
-46.54000E-06,-238.69337142E-03,+4.84924630826E+00,+4.79899497336E+00,-75.37700236E-03
-46.52000E-06,-238.69337142E-03,+4.84924630815E+00,+5.00000000000E+00,-75.37700236E-03
-46.50000E-06,-238.69337147E-03,+4.84924630821E+00,+4.79899497336E+00,+125.62802428E-03
-46.48000E-06,-238.69337147E-03,+4.64824128157E+00,+5.00000000000E+00,-75.37700236E-03
-46.46000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-46.44000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-46.42000E-06,-238.69337142E-03,+5.05025133485E+00,+5.00000000000E+00,-75.37700242E-03
-46.40000E-06,-439.69839806E-03,+4.84924630821E+00,+4.79899497330E+00,+125.62802428E-03
-46.38000E-06,-439.69839806E-03,+4.84924630821E+00,+5.00000000000E+00,-276.38202906E-03
-46.36000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000006E+00,-75.37700236E-03
-46.34000E-06,-439.69839811E-03,+4.84924630821E+00,+4.99999999994E+00,-75.37700236E-03
-46.32000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802434E-03
-46.30000E-06,-439.69839805E-03,+4.84924630827E+00,+4.99999999994E+00,-276.38202900E-03
-46.28000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000000E+00,-75.37700230E-03
-46.26000E-06,-439.69839811E-03,+4.84924630815E+00,+4.99999999994E+00,-75.37700236E-03
-46.24000E-06,-238.69337148E-03,+4.84924630815E+00,+5.00000000000E+00,-75.37700236E-03
-46.22000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700242E-03
-46.20000E-06,-238.69337142E-03,+4.64824128151E+00,+4.99999999994E+00,-75.37700230E-03
-46.18000E-06,-238.69337142E-03,+4.84924630815E+00,+4.99999999994E+00,-276.38202906E-03
-46.16000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497330E+00,-75.37700236E-03
-46.14000E-06,-238.69337148E-03,+4.84924630815E+00,+4.99999999994E+00,-75.37700236E-03
-46.12000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-46.10000E-06,-238.69337148E-03,+4.84924630815E+00,+5.00000000000E+00,-75.37700230E-03
-46.08000E-06,-238.69337148E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700230E-03
-46.06000E-06,-238.69337142E-03,+4.64824128157E+00,+4.99999999994E+00,-75.37700236E-03
-46.04000E-06,-439.69839805E-03,+4.84924630827E+00,+5.00000000000E+00,-75.37700236E-03
-46.02000E-06,-439.69839805E-03,+4.84924630827E+00,+4.79899497337E+00,+125.62802428E-03
-46.00000E-06,-238.69337142E-03,+5.05025133484E+00,+5.00000000000E+00,-75.37700236E-03
-45.98000E-06,-238.69337148E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.96000E-06,-238.69337142E-03,+4.84924630827E+00,+5.00000000000E+00,-75.37700236E-03
-45.94000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-276.38202893E-03
-45.92000E-06,-439.69839798E-03,+5.05025133484E+00,+4.79899497330E+00,-75.37700236E-03
-45.90000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497337E+00,-75.37700236E-03
-45.88000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.86000E-06,-37.68834478E-03,+4.84924630827E+00,+4.79899497330E+00,+125.62802427E-03
-45.84000E-06,-439.69839805E-03,+4.84924630827E+00,+4.99999999993E+00,-75.37700236E-03
-45.82000E-06,-238.69337142E-03,+4.84924630814E+00,+5.00000000000E+00,-276.38202899E-03
-45.80000E-06,-238.69337148E-03,+4.84924630821E+00,+4.79899497337E+00,-75.37700229E-03
-45.78000E-06,-439.69839805E-03,+4.84924630821E+00,+4.59798994674E+00,+125.62802427E-03
-45.76000E-06,-439.69839805E-03,+4.84924630821E+00,+4.79899497330E+00,-75.37700236E-03
-45.74000E-06,-238.69337148E-03,+4.84924630821E+00,+4.79899497337E+00,-75.37700236E-03
-45.72000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-276.38202899E-03
-45.70000E-06,-238.69337148E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802427E-03
-45.68000E-06,-439.69839804E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.66000E-06,-238.69337135E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700243E-03
-45.64000E-06,-238.69337142E-03,+4.84924630814E+00,+4.79899497337E+00,-75.37700236E-03
-45.62000E-06,-439.69839811E-03,+4.84924630814E+00,+5.00000000000E+00,+125.62802427E-03
-45.60000E-06,-439.69839804E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.58000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.56000E-06,-238.69337142E-03,+4.64824128151E+00,+4.99999999993E+00,-75.37700236E-03
-45.54000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497337E+00,-75.37700229E-03
-45.52000E-06,-238.69337134E-03,+4.84924630821E+00,+4.99999999993E+00,-75.37700236E-03
-45.50000E-06,-238.69337142E-03,+4.84924630814E+00,+4.79899497337E+00,+125.62802427E-03
-45.48000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.46000E-06,-439.69839797E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.44000E-06,-439.69839804E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802427E-03
-45.42000E-06,-238.69337142E-03,+4.84924630821E+00,+4.99999999993E+00,-276.38202898E-03
-45.40000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.38000E-06,-439.69839804E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700243E-03
-45.36000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+125.62802427E-03
-45.34000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497338E+00,-75.37700236E-03
-45.32000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497338E+00,-75.37700236E-03
-45.30000E-06,-238.69337149E-03,+4.84924630821E+00,+4.99999999992E+00,-75.37700236E-03
-45.28000E-06,-439.69839804E-03,+4.84924630821E+00,+4.79899497330E+00,-276.38202898E-03
-45.26000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700228E-03
-45.24000E-06,-238.69337142E-03,+4.64824128159E+00,+5.20100502662E+00,-75.37700236E-03
-45.22000E-06,-238.69337142E-03,+5.05025133483E+00,+4.99999999992E+00,-75.37700236E-03
-45.20000E-06,-238.69337134E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.18000E-06,-439.69839811E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.16000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,-75.37700236E-03
-45.14000E-06,-439.69839819E-03,+4.64824128159E+00,+4.59798994660E+00,+4.94974866548E+00
-45.12000E-06,-238.69337142E-03,+5.45226138838E+00,+5.60301508017E+00,+5.15075369179E+00
-45.10000E-06,-238.69337142E-03,+4.84924630813E+00,+4.79899497322E+00,+5.95477379851E+00
-45.08000E-06,-238.69337157E-03,+5.25125636160E+00,+5.00000000000E+00,+4.54773861170E+00
-45.06000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+5.75376877173E+00
-45.04000E-06,-238.69337142E-03,+5.25125636152E+00,+5.20100502662E+00,+5.15075369179E+00
-45.02000E-06,-439.69839811E-03,+4.64824128159E+00,+5.00000000000E+00,+4.94974866501E+00
-45.00000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000000E+00,+5.55276374519E+00
-44.98000E-06,-238.69337142E-03,+5.25125636152E+00,+5.20100502670E+00,+4.94974866509E+00
-44.96000E-06,-238.69337142E-03,+4.84924630813E+00,+4.79899497330E+00,+4.94974866517E+00
-44.94000E-06,-439.69839795E-03,+5.05025133491E+00,+5.00000000000E+00,+5.15075369179E+00
-44.92000E-06,-439.69839803E-03,+4.84924630821E+00,+5.00000000000E+00,+5.15075369171E+00
-44.90000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+4.94974866509E+00
-44.88000E-06,-238.69337142E-03,+4.84924630829E+00,+5.00000000008E+00,+5.15075369179E+00
-44.86000E-06,-238.69337150E-03,+4.84924630829E+00,+5.00000000000E+00,+5.15075369179E+00
-44.84000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+5.15075369171E+00
-44.82000E-06,-439.69839811E-03,+4.64824128159E+00,+4.79899497339E+00,+5.15075369179E+00
-44.80000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497339E+00,+5.15075369171E+00
-44.78000E-06,-439.69839803E-03,+4.84924630821E+00,+4.79899497339E+00,+5.15075369171E+00
-44.76000E-06,-439.69839803E-03,+4.84924630821E+00,+4.79899497330E+00,+4.94974866509E+00
-44.74000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+5.15075369179E+00
-44.72000E-06,-238.69337142E-03,+5.05025133491E+00,+5.00000000000E+00,+4.94974866509E+00
-44.70000E-06,-238.69337142E-03,+4.64824128159E+00,+5.00000000000E+00,+4.94974866509E+00
-44.68000E-06,-238.69337133E-03,+5.05025133482E+00,+4.99999999991E+00,+4.94974866518E+00
-44.66000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+4.94974866509E+00
-44.64000E-06,-439.69839811E-03,+4.64824128159E+00,+5.00000000000E+00,+4.94974866509E+00
-44.62000E-06,-238.69337142E-03,+4.84924630821E+00,+4.79899497330E+00,+4.94974866518E+00
-44.60000E-06,-238.69337150E-03,+5.05025133482E+00,+5.00000000000E+00,+5.15075369171E+00
-44.58000E-06,-238.69337142E-03,+4.64824128160E+00,+4.79899497330E+00,+4.94974866509E+00
-44.56000E-06,-238.69337142E-03,+4.84924630821E+00,+5.00000000000E+00,+4.94974866509E+00
